customerID,gender,SeniorCitizen,Partner,Dependents,Day,year,month
0665-XHDJU,Male,,Yes,No,13,1996,12
6521-YYTYI,Male,,No,Yes,11,2003,8
8878-HMWBV,Male,,No,No,28,1985,5
8265-HKSOW,Female,,Yes,Yes,29,1986,8
3544-FBCAS,Female,,Yes,Yes,27,2011,8
5331-RGMTT,Male,,Yes,No,16,1986,11
4759-PXTAN,Female,,Yes,No,9,2006,8
7054-DMVAS,Male,,No,No,24,1997,6
3428-MMGUB,Male,,No,No,27,1994,3
6549-BTYPG,Female,,Yes,No,7,1982,11
7823-JSOAG,Male,,No,No,12,1991,2
3705-RHRFR,Female,,Yes,No,29,2007,7
9374-YOLBJ,Female,,Yes,Yes,7,1984,8
9074-KGVOX,Male,,Yes,Yes,14,1998,12
6128-DAFVY,Female,,No,No,27,2004,10
9933-QRGTX,Female,,Yes,No,7,1982,2
4476-OSWTN,Male,,Yes,No,11,2007,5
3751-KTZEL,Female,,No,No,30,1999,3
1977-STDKI,Female,,No,No,25,2002,7
5066-GFJMM,Female,,Yes,No,11,2011,5
2661-GKBTK,Male,,Yes,Yes,7,2011,6
0458-HEUZG,Female,,No,No,8,1988,11
7268-WNTCP,Male,,Yes,Yes,21,2000,1
0824-VWDPO,Female,,No,No,16,1999,4
8409-WQJUX,Female,,No,No,8,1995,10
2578-JQPHZ,Male,,No,No,2,1988,5
3278-FSIXX,Female,,No,No,15,1991,8
5813-UECBU,Male,,No,No,24,1994,2
0328-GRPMV,Female,,No,No,1,2002,12
9746-UGFAC,Female,,No,No,12,1989,7
2946-KIQSP,Female,,No,No,24,1988,3
0625-AFOHS,Female,,Yes,Yes,13,2004,11
6726-WEXXK,Male,,Yes,No,5,1984,5
4636-OLWOE,Male,,No,Yes,6,1993,3
4342-HENTK,Female,,No,No,2,1991,10
4685-ERGHK,Male,,No,No,15,2006,10
0885-HMGPY,Male,,No,No,18,1985,4
5003-OKNNK,Female,,Yes,Yes,8,1998,2
4195-SMMNX,Male,,No,No,4,2006,2
7208-PSIHR,Female,,Yes,No,30,1997,3
4012-ZTHBR,Female,,Yes,Yes,8,1982,8
0489-WMEMG,Female,,No,Yes,29,1986,2
7435-ZNUYY,Male,,No,No,28,2007,8
1354-YZFNB,Male,,Yes,Yes,4,1992,11
6956-SMUCM,Female,,No,No,22,2002,6
2985-FMWYF,Female,,No,No,29,1986,3
2812-ENYMO,Male,,No,No,13,1998,9
2717-HVIZY,Female,,No,Yes,20,2011,12
3223-WZWJM,Male,,No,No,13,2010,4
3422-GALYP,Male,,No,No,13,2004,3
9053-JZFKV,Male,,No,No,22,2010,4
2530-ENDWQ,Female,,Yes,No,21,2007,5
2890-WFBHU,Female,,No,No,16,2000,4
0327-WFZSY,Male,,Yes,Yes,1,1989,10
7977-HXJKU,Male,,No,Yes,22,1996,5
6615-ZGEDR,Male,,No,No,1,2011,2
7033-CLAMM,Female,,Yes,Yes,16,1989,7
4023-RTIQM,Female,,Yes,No,21,1987,5
0864-FVJNJ,Female,,Yes,Yes,25,1999,2
7356-IWLFW,Male,,Yes,Yes,23,2007,4
9541-PWTWO,Female,,No,No,19,2005,5
3967-VQOGC,Female,,Yes,Yes,23,1998,5
7872-RDDLZ,Female,,No,No,25,1981,8
9250-WYPLL,Female,,No,No,16,1988,1
6308-CQRBU,Female,,Yes,No,1,2007,11
2754-XBHTB,Female,,No,No,30,1982,6
1597-LHYNC,Female,,No,No,26,2002,2
0186-CAERR,Male,,No,No,26,1993,4
3043-SUDUA,Female,,No,No,6,2009,8
5442-BHQNG,Female,,No,No,2,1981,2
2169-RRLFW,Female,,Yes,No,29,1994,4
5872-OEQNH,Female,,No,No,6,1999,2
3162-KKZXO,Female,,No,No,7,2010,2
7055-VKGDA,Male,,No,No,21,2006,2
0754-UKWQP,Male,,No,No,20,2008,9
8873-GLDMH,Female,,No,No,5,1983,3
5696-JVVQY,Female,,Yes,Yes,24,1996,3
8946-BFWSG,Male,,Yes,Yes,27,1989,9
7493-TPUWZ,Male,,No,No,3,2010,5
0547-HURJB,Male,,No,Yes,22,1999,10
8904-OPDCK,Male,,Yes,No,25,1990,7
8845-LWKGE,Female,,Yes,Yes,29,2004,10
1577-HKTFG,Female,,Yes,No,22,2002,11
8752-STIVR,Female,,No,No,12,2000,9
0691-NIKRI,Female,,No,No,16,1993,12
5022-JNQEQ,Female,,Yes,Yes,27,1990,11
4558-FANTW,Female,,Yes,Yes,23,1998,5
3249-VHRIP,Female,,No,No,25,1999,1
3736-BLEPA,Male,,No,No,25,2003,8
4701-LKOZD,Female,,No,No,6,1986,8
6603-QWSPR,Female,,No,No,25,1988,8
9921-QFQUL,Female,,Yes,No,14,2007,9
1929-ZCBHE,Male,,Yes,Yes,1,1984,11
4378-MYPGO,Male,,Yes,Yes,22,1987,4
8651-ENBZX,Female,,No,No,13,1985,1
4129-LYCOI,Female,,No,Yes,12,1984,6
7798-JVXYM,Female,,No,No,21,2002,2
8647-SDTWQ,Male,,Yes,Yes,15,1980,5
2696-ECXKC,Female,,Yes,Yes,9,1999,6
2081-KJSQF,Male,,No,No,11,1980,2
7623-TRNQN,Male,,No,Yes,17,1984,10
3323-CPBWR,Male,,No,No,6,2002,4
9330-IJWIO,Female,,No,No,28,1986,8
3384-CTMSF,Male,,Yes,No,1,2012,11
0902-RFHOF,Male,,No,No,8,1987,5
9286-DOJGF,Female,,Yes,No,30,2001,4
6048-QBXKL,Female,,No,No,5,1991,7
9661-MHUMO,Male,,Yes,Yes,18,1991,3
7718-RXDGG,Male,,Yes,No,29,1982,3
1025-FALIX,Female,,No,No,24,2001,12
3451-VAWLI,Female,,Yes,Yes,10,1983,5
3407-QGWLG,Male,,No,Yes,2,2002,12
1842-EZJMK,Male,,Yes,Yes,11,1982,3
2347-WKKAE,Male,,Yes,No,22,1996,4
8735-DCXNF,Male,,Yes,No,25,2008,4
3214-IYUUQ,Female,,Yes,No,21,1980,5
1936-UAFEH,Female,,No,No,13,2002,10
3587-PMCOY,Male,,No,No,13,2003,8
8079-XRJRS,Male,,Yes,No,11,1999,9
1027-LKKQQ,Female,,Yes,Yes,13,1988,6
7148-XZPHA,Male,,Yes,Yes,25,1985,2
8073-IJDCM,Female,,No,No,6,2005,2
5309-TAIKL,Female,,No,No,22,1983,8
6856-RAURS,Female,,No,No,17,1981,10
8778-LMWTJ,Female,,No,No,18,2002,10
9717-IOAAF,Male,,No,Yes,12,1998,6
8884-ADFVN,Male,,Yes,No,2,1992,12
2845-KDHVX,Female,,Yes,No,15,1989,9
0848-SOMKO,Male,,No,No,1,1996,7
2720-WGKHP,Male,,No,No,24,2010,7
6734-FQAJX,Male,,No,No,10,1996,8
2869-ADAWR,Female,,No,No,17,2010,3
1535-VTJOQ,Female,,No,No,14,2000,8
6368-TZZDT,Male,,Yes,Yes,8,1991,5
0943-ZQPXH,Male,,Yes,Yes,21,1980,7
1293-BSEUN,Female,,Yes,Yes,17,2006,1
9894-EZEWG,Female,,No,No,22,2001,2
1302-TPUBN,Male,,No,No,17,2008,10
7851-FLGGQ,Male,,No,No,8,2000,8
0637-UBJRP,Male,,Yes,Yes,5,1985,10
0940-OUQEC,Male,,No,No,24,2006,12
2378-VTKDH,Male,,Yes,No,20,2008,1
0927-CNGRH,Male,,No,Yes,3,1997,7
8608-OZTLB,Male,,Yes,Yes,6,1999,10
2335-GSODA,Male,,No,Yes,3,1987,5
1952-DVVSW,Female,,Yes,No,4,2001,1
0702-PGIBZ,Male,,No,Yes,24,2002,4
6656-GULJQ,Male,,Yes,Yes,30,1996,8
9853-JFZDU,Female,,Yes,No,17,2006,9
1963-VAUKV,Female,,No,No,29,1985,3
3777-XROBG,Female,,Yes,Yes,11,1999,5
6994-FGRHH,Male,,Yes,Yes,14,2006,10
4000-VGMQP,Male,,Yes,Yes,21,1988,4
3999-WRNGR,Female,,Yes,Yes,10,1990,8
3466-RITXD,Male,,No,No,8,1987,4
2680-XKKNJ,Female,,No,No,16,1990,11
3058-HJCUY,Male,,Yes,Yes,13,1991,8
2974-GGUXS,Female,,Yes,No,23,1995,11
7994-XIRTR,Male,,No,No,8,2012,9
3259-FDWOY,Male,,Yes,Yes,3,1988,9
2101-RANCD,Female,,No,No,18,1981,3
7921-BEPCI,Female,,No,No,17,2011,9
0807-ZABDG,Female,,No,Yes,23,2010,8
8510-TMWYB,Female,,Yes,Yes,1,1991,12
3258-ZKPAI,Male,,Yes,Yes,10,1981,2
1428-IEDPR,Male,,No,No,26,1990,11
5298-GSTLM,Female,,No,No,8,1981,4
4450-YOOHP,Female,,No,No,18,1985,7
6728-CZFEI,Female,,No,No,15,1992,10
5748-RNCJT,Male,,No,No,3,1988,12
3653-NCRDJ,Male,,Yes,Yes,1,2012,2
6121-TNHBO,Female,,No,No,27,1984,1
5119-NZPTV,Male,,Yes,No,28,2005,9
6519-ZHPXP,Female,,Yes,Yes,10,2009,10
7739-LAXOG,Female,,Yes,Yes,11,1990,7
3472-QPRCH,Male,,Yes,Yes,23,1986,11
8224-UAXBZ,Female,,Yes,No,8,2001,1
9610-WCESF,Male,,No,No,26,1988,9
9776-CLUJA,Female,,Yes,No,27,2006,10
2486-WYVVE,Male,,Yes,No,3,2012,9
3865-ZYKAD,Male,,Yes,No,20,1991,7
1422-DGUBX,Male,,Yes,No,10,2003,7
2999-AANRQ,Female,,No,No,1,1982,1
8668-KNZTI,Male,,No,No,3,1987,1
0480-KYJVA,Female,,Yes,Yes,6,1987,4
6034-ZRYCV,Female,,Yes,No,16,2010,7
9746-YKGXB,Male,,Yes,Yes,15,1995,3
3926-YZVVX,Female,,No,No,8,1996,5
6000-UKLWI,Male,,No,No,11,1988,8
2079-FBMZK,Female,,No,No,30,1992,10
6332-FBZRI,Male,,Yes,Yes,28,1980,4
2096-XOTMO,Female,,Yes,Yes,23,2008,7
3266-FTKHB,Male,,No,No,3,1992,11
8221-EQDGL,Male,,Yes,No,18,1987,11
2346-LOCWC,Female,,Yes,Yes,14,1987,5
6608-QQLVK,Male,,No,No,25,2006,2
0298-XACET,Male,,Yes,Yes,16,2002,6
7560-QJAVJ,Female,,No,No,9,1992,11
2995-YWTCD,Female,,Yes,Yes,11,1981,6
3551-HUAZH,Male,,No,No,30,1981,10
9137-UIYPG,Female,,Yes,Yes,28,1986,8
2809-ZMYOQ,Female,,No,No,22,2004,8
5084-OOVCJ,Female,,Yes,Yes,19,2007,6
0254-WWRKD,Female,,Yes,Yes,1,1982,4
7727-SHVZV,Female,,No,No,11,2007,5
6302-JGYRJ,Male,,No,Yes,8,2005,8
5339-PXDVH,Male,,No,No,17,2003,1
2205-LPVGL,Male,,Yes,Yes,13,1991,5
8782-NUUOL,Male,,No,No,23,1986,9
3685-YLCMQ,Male,,No,No,8,2010,4
7601-WFVZV,Male,,No,No,17,1996,4
4609-KNNWG,Female,,Yes,Yes,4,1987,4
4868-AADLV,Male,,Yes,Yes,22,1999,7
9529-OFXHY,Male,,No,No,27,1995,7
8634-MPHTR,Male,,Yes,No,2,1994,10
2669-QVCRG,Female,,No,No,25,1989,3
2478-EEWWM,Male,,Yes,No,25,1996,6
9174-IHETN,Female,,No,Yes,7,1981,10
2233-TXSIU,Male,,Yes,Yes,17,1994,4
9644-UMGQA,Male,,Yes,Yes,16,1987,5
3256-EZDBI,Male,,Yes,No,6,1987,3
8761-NSOBC,Male,,No,No,5,1983,10
0419-YAAPX,Male,,Yes,No,18,2003,1
8413-VONUO,Male,,No,No,24,2008,5
0872-CASZJ,Male,,Yes,No,1,1982,9
4726-DLWQN,Male,,No,No,21,2007,11
8164-OCKUJ,Female,,Yes,Yes,4,2005,12
3094-JOJAI,Male,,No,No,8,1983,2
9494-MRNYX,Male,,No,No,8,1993,7
2599-CZABP,Male,,Yes,No,17,2008,12
7945-PRBVF,Male,,No,No,4,2012,12
4544-RXFMG,Male,,Yes,Yes,7,1996,6
0859-YGKFW,Male,,Yes,Yes,5,1990,7
1150-FTQGN,Female,,Yes,Yes,6,2008,9
9223-UCPVT,Female,,No,No,25,2008,7
7196-LIWRH,Female,,No,No,3,1982,10
5448-VWNAM,Female,,No,Yes,8,2001,7
1177-XZBJL,Male,,Yes,Yes,1,2004,10
3518-FSTWG,Male,,Yes,No,10,1987,6
9330-VOFSZ,Female,,Yes,No,26,1991,11
4351-QLCSU,Female,,No,No,6,1995,12
0939-EREMR,Female,,No,Yes,11,1991,7
9389-ACWBI,Female,,Yes,Yes,1,1980,12
5419-JPRRN,Male,,No,No,3,2000,4
3644-QXEHN,Male,,Yes,Yes,19,2006,9
2911-IJORQ,Male,,No,No,7,1989,12
5921-NGYRH,Male,,Yes,No,17,1984,7
2100-BDNSN,Female,,Yes,No,11,1985,12
5998-DZLYR,Female,,Yes,No,20,1994,6
0488-GSLFR,Female,,No,No,11,2002,12
9318-NKNFC,Male,,No,No,15,1982,6
3985-HOYPM,Male,,No,No,15,1982,4
9728-FTTVZ,Female,,No,No,18,2009,7
9548-LERKT,Male,,Yes,No,7,1981,1
6576-FBXOJ,Male,,Yes,No,6,2001,4
4310-KEDTB,Female,,No,Yes,4,1988,10
7254-IQWOZ,Male,,No,No,24,1986,5
2474-BRUCM,Male,,Yes,No,1,1993,12
4062-HBMOS,Male,,No,No,22,2004,6
0742-NXBGR,Female,,No,No,12,2006,9
2676-ISHSF,Male,,No,No,11,2010,9
9236-NDUCW,Female,,No,No,26,2011,7
4753-PADAS,Female,,Yes,No,21,2001,11
6103-QCKFX,Female,,Yes,Yes,19,1992,12
7781-EWARA,Male,,Yes,Yes,2,1980,8
6110-OHIHY,Male,,No,No,3,1986,2
7018-FPXHH,Male,,Yes,Yes,13,1994,6
5889-LFOLL,Female,,No,No,30,1980,8
5708-EVONK,Female,,Yes,Yes,29,2004,1
8708-XPXHZ,Female,,Yes,Yes,5,1990,9
0616-ATFGB,Male,,Yes,No,15,2006,4
0572-ZJKLT,Female,,Yes,Yes,24,1991,2
5135-RDDQL,Female,,Yes,Yes,27,1992,2
1353-LJWEM,Male,,No,No,4,2006,8
1794-SWWKL,Male,,Yes,Yes,4,1986,10
6166-YIPFO,Male,,Yes,No,17,2006,10
7016-BPGEU,Female,,No,No,5,1982,1
6876-ADESB,Male,,No,Yes,16,1984,4
9332-GYWLO,Female,,Yes,Yes,10,2011,10
1963-SVUCV,Male,,No,No,18,2008,11
4184-VODJZ,Male,,Yes,Yes,6,2004,12
0220-EBGCE,Male,,No,No,11,1997,3
1092-WPIVQ,Female,,Yes,Yes,27,1998,8
7233-IOQNP,Female,,Yes,No,10,1995,12
2834-JKOOW,Female,,No,No,19,2003,6
2754-VDLTR,Male,,No,Yes,30,1994,11
2400-FEQME,Male,,Yes,Yes,10,2005,7
3190-XFANI,Male,,No,Yes,12,2011,2
7551-DACSP,Male,,Yes,Yes,5,1988,5
4957-SREEC,Male,,Yes,Yes,5,2001,8
7235-NXZCP,Male,,No,No,14,1992,6
0230-UBYPQ,Male,,Yes,No,11,1982,5
4923-ADWXJ,Female,,No,No,28,1985,3
1763-KUAAW,Female,,No,No,24,1990,12
1104-TNLZA,Male,,Yes,No,20,1999,9
5195-KPUNQ,Female,,No,No,9,1998,2
0520-FDVVT,Male,,No,No,14,1997,6
3439-GVUSX,Male,,No,No,9,2003,10
1444-VVSGW,Male,,Yes,No,8,1992,11
5712-PTIWW,Male,,No,No,29,1996,4
5949-HGVJL,Female,,Yes,No,15,1992,12
5203-XEHAX,Female,,No,No,10,1982,8
1635-HDGFT,Female,,No,Yes,27,1990,9
3315-TOTBP,Male,,No,No,11,2001,5
8050-XGRVL,Female,,Yes,Yes,17,1995,3
6661-HBGWL,Female,,No,No,6,2005,4
1518-VOWAV,Female,,No,No,8,1993,8
9828-QHFBK,Male,,No,No,8,1987,9
3908-MKIMJ,Male,,Yes,No,28,2004,6
5012-YSPJJ,Male,,Yes,Yes,30,2008,1
5909-ECHUI,Female,,No,No,13,1985,9
1309-BXVOQ,Male,,Yes,No,30,1988,9
6728-VOIFY,Female,,Yes,No,12,1984,4
9317-WZPGV,Female,,No,No,9,1984,5
4891-NLUBA,Female,,Yes,Yes,7,1998,5
2856-HYAPG,Female,,No,No,1,2003,12
8969-PRHFK,Male,,No,No,17,1993,11
0661-KQHNK,Female,,Yes,Yes,8,1995,7
8709-KRDVL,Female,,No,No,16,2002,3
4488-PSYCG,Male,,No,No,17,2008,4
1427-VERSM,Female,,Yes,No,1,1995,5
9801-NOSHQ,Male,,No,Yes,12,2012,7
6339-YPSAH,Male,,No,No,22,2006,9
3621-CEOVK,Female,,Yes,No,25,1980,3
6906-ANDWJ,Male,,Yes,Yes,28,2002,3
2159-TURXX,Male,,No,No,14,2002,3
1548-FEHVL,Male,,Yes,No,27,2004,9
3795-CAWEX,Male,,Yes,Yes,9,1994,6
6215-NQCPY,Male,,No,No,26,1991,5
5647-URDKA,Male,,Yes,Yes,14,1999,3
2229-DPMBI,Female,,Yes,Yes,9,2004,8
9626-WEQRM,Female,,No,No,16,1991,11
2188-SXWVT,Female,,No,No,1,2006,6
6258-PVZWJ,Male,,Yes,No,11,1988,12
1094-BKOSX,Female,,Yes,Yes,28,1999,4
6969-MVBAI,Female,,No,No,30,1997,12
2978-XXSOG,Female,,No,No,16,1983,10
2342-CKIAO,Female,,No,No,26,2002,5
6953-PBDIN,Male,,Yes,No,27,1993,3
3898-BSJYF,Female,,No,Yes,24,2006,5
3938-YFPXD,Male,,No,No,18,1993,11
7696-AMHOD,Female,,Yes,Yes,22,1999,3
2453-SAFNS,Female,,No,No,24,1980,9
9558-IHEZX,Female,,No,No,19,1993,8
9617-UDPEU,Female,,No,No,25,1996,10
6340-DACFT,Female,,Yes,Yes,25,1982,5
4955-VCWBI,Female,,Yes,Yes,24,2005,11
6813-GZQCG,Female,,Yes,Yes,20,1981,10
7426-GSWPO,Male,,No,No,24,1997,12
3389-KTRXV,Female,,Yes,Yes,22,1993,1
3118-UHVVQ,Female,,Yes,No,29,2009,9
1031-IIDEO,Female,,No,No,4,1996,10
5832-XKAES,Male,,No,No,16,1980,5
3205-MXZRA,Male,,No,No,17,1999,2
4701-AHWMW,Male,,Yes,No,27,1996,6
8317-BVKSO,Male,,No,No,14,1994,9
5702-KVQRD,Male,,Yes,No,9,2009,8
0083-PIVIK,Male,,No,No,28,2012,8
9210-IAHGH,Female,,No,No,17,1992,3
6169-PGNCD,Female,,No,No,1,1983,4
0023-XUOPT,Female,,Yes,No,4,2012,10
4592-IWTJI,Female,,Yes,Yes,11,1983,12
4909-JOUPP,Male,,Yes,No,27,1997,10
4657-FWVFY,Female,,Yes,Yes,2,1993,12
2257-BOVXD,Male,,Yes,No,9,2012,5
7729-JTEEC,Male,,Yes,Yes,16,2010,8
7632-MNYOY,Male,,No,No,25,1982,7
6518-LGAOV,Female,,Yes,No,3,2009,7
7242-QZLXF,Male,,No,Yes,2,2003,3
4576-CSAJH,Male,,No,No,15,2003,1
1000-AJSLD,Male,,No,No,25,1990,1
9696-RMYBA,Male,,No,No,26,2005,10
8690-UPCZI,Male,,Yes,Yes,7,1992,5
1062-LHZOD,Male,,Yes,Yes,24,2004,11
9770-LXDBK,Female,,No,No,18,1984,3
4086-WITJG,Male,,Yes,Yes,27,1982,4
8344-WFMFH,Male,,No,Yes,6,1988,8
9600-NAXZN,Male,,No,No,25,2002,5
8822-KNBHV,Female,,No,No,15,2008,2
8404-FYDIB,Male,,No,No,19,1980,1
2791-SFVEW,Female,,No,No,23,1996,3
6457-USBER,Male,,No,No,21,2012,8
6762-NSODU,Female,,Yes,Yes,28,2006,7
4662-EKDPQ,Male,,No,No,25,2008,5
9248-OJYKK,Male,,No,No,19,1996,5
9888-ZCUMM,Male,,Yes,Yes,4,1983,10
3398-FSHON,Female,,No,No,29,1986,6
3319-DWOEP,Male,,Yes,No,11,1994,9
1074-WVEVG,Female,,Yes,No,21,1989,3
9979-RGMZT,Female,,No,No,10,1997,11
6437-UDQJM,Female,,Yes,No,7,2000,3
1226-IENZN,Male,,No,No,8,2011,3
2108-GLPQB,Male,,Yes,No,2,1995,2
9259-PACGQ,Female,,Yes,No,1,1991,11
4415-IJZTP,Female,,No,No,5,1984,4
1465-VINDH,Female,,Yes,Yes,24,1994,2
5474-LAMUQ,Male,,Yes,No,2,1991,4
3468-DRVQJ,Female,,Yes,Yes,8,1996,5
1122-YJBCS,Male,,Yes,No,30,1988,8
4990-ALDGW,Male,,No,No,28,1982,1
4816-OKWNX,Male,,Yes,Yes,22,2002,6
3315-IKYZQ,Male,,Yes,Yes,21,2012,10
2810-FTLEM,Female,,No,No,8,2008,3
4747-LCAQL,Male,,No,No,8,2007,11
3411-WLRSQ,Female,,Yes,No,22,1988,9
0898-XCGTF,Male,,Yes,No,1,2008,6
8006-PYCSW,Female,,No,No,23,1995,6
8249-THVEC,Male,,Yes,Yes,27,2001,8
8722-PRFDV,Female,,Yes,Yes,18,2012,12
2164-SOQXL,Female,,Yes,Yes,24,1980,4
4020-KIUDI,Male,,Yes,Yes,7,2007,9
5850-BDWCY,Female,,No,No,21,2006,9
2038-YSEZE,Female,,No,No,25,1993,12
0827-ITJPH,Male,,No,No,14,2009,10
8799-OXZMD,Female,,No,No,24,1993,11
1925-TIBLE,Female,,Yes,No,3,1985,2
1705-GUHPV,Female,,No,No,7,1985,1
4779-ZGICK,Male,,Yes,Yes,3,2011,4
0048-PIHNL,Female,,Yes,No,28,1981,2
0818-OCPZO,Male,,No,No,14,1980,2
3967-KXAPS,Male,,Yes,No,19,2005,4
1447-GIQMR,Male,,Yes,No,29,2009,7
3704-IEAXF,Female,,Yes,Yes,2,1989,5
6810-VCAEX,Female,,No,No,16,1994,10
0674-EYYZV,Female,,No,No,19,2004,6
4480-MBMLB,Female,,No,No,14,2004,7
1395-OFUWC,Male,,Yes,Yes,6,2011,8
0822-QGCXA,Female,,Yes,No,19,1988,2
0872-NXJYS,Female,,No,No,27,1994,4
2832-KJCRD,Female,,No,No,17,1989,8
3588-WSTTJ,Female,,No,No,25,1980,11
4075-WKNIU,Female,,Yes,Yes,30,2012,5
5090-EMGTC,Female,,Yes,No,28,2002,11
2346-CZYIL,Male,,No,No,1,1995,2
3798-EPWRR,Female,,No,No,3,2000,12
6258-NGCNG,Male,,No,No,19,2008,11
4186-ZBUEW,Female,,No,No,5,1998,3
5274-XHAKY,Female,,Yes,Yes,1,2005,12
1442-BQPVU,Female,,No,No,16,2010,12
3978-YNKDD,Male,,No,Yes,26,2001,4
4940-KHCWD,Female,,Yes,No,6,2006,10
9412-ARGBX,Female,,No,Yes,22,2003,6
1389-CXMLU,Male,,No,No,29,1985,9
9589-ABEPT,Male,,Yes,No,10,1998,10
9388-ZEYVT,Male,,No,No,6,2011,2
0305-SQECB,Female,,No,Yes,16,1981,10
7605-SNLQG,Female,,Yes,No,23,1981,12
4670-TABXH,Male,,Yes,No,22,2009,9
5561-NWEVX,Female,,Yes,No,6,1999,2
0064-SUDOG,Female,,Yes,Yes,13,1980,4
8561-NMTBD,Female,,Yes,Yes,10,1992,7
5161-XEUVX,Male,,Yes,No,8,1989,3
8292-FRFZQ,Female,,No,No,23,1989,2
8591-NXRCV,Female,,No,No,3,2009,12
7895-VONWT,Female,,No,No,12,1993,12
4526-RMTLL,Male,,Yes,Yes,17,1990,11
6253-GNHWH,Female,,Yes,Yes,10,2004,11
4566-NECEV,Male,,No,No,27,1983,3
8080-POTJR,Female,,No,No,30,1996,2
6906-MPARY,Male,,No,No,8,2007,12
3662-FXJFO,Female,,No,No,17,1986,5
8107-RZLNV,Male,,Yes,No,28,2007,2
0516-OOHAR,Male,,Yes,Yes,21,1993,11
2027-CWDNU,Male,,Yes,Yes,29,2011,10
2737-WFVYW,Female,,No,No,3,2009,1
9912-OMZDS,Female,,Yes,Yes,30,2003,12
3733-ZEECP,Male,,Yes,Yes,24,2005,1
7878-RTCZG,Female,,No,No,29,2003,4
2452-MRMZF,Female,,Yes,No,22,2007,9
2272-QAGFO,Female,,No,No,10,1982,9
7103-IPXPJ,Male,,Yes,No,16,1986,10
4342-HFXWS,Female,,Yes,Yes,11,1996,3
3545-CNWRG,Female,,Yes,Yes,8,1994,8
1785-BPHTP,Male,,Yes,Yes,19,2002,3
4989-LIXVT,Male,,No,No,3,2005,8
7315-WYOAW,Male,,No,No,30,1980,1
1173-XZPYF,Female,,No,No,20,1980,8
9850-OWRHQ,Female,,Yes,No,8,2003,4
3768-NLUBH,Male,,Yes,No,15,2012,11
8676-TRMJS,Male,,No,No,12,2006,12
2509-TFPJU,Male,,Yes,No,4,2002,2
9530-GRMJG,Male,,Yes,Yes,12,1997,12
6898-RBTLU,Female,,Yes,Yes,8,2008,6
5481-NTDOH,Female,,Yes,No,30,1981,3
2068-WWXQZ,Male,,No,No,12,2009,7
7359-SSBJK,Female,,No,No,6,1985,5
2061-VVFST,Female,,Yes,No,30,2009,3
0685-MLYYM,Female,,No,No,17,2012,6
0749-IRGQE,Female,,Yes,No,27,2006,11
2380-DAMQP,Female,,Yes,No,21,1999,5
2256-YLYLP,Male,,Yes,Yes,22,1995,12
1272-ILHFG,Male,,Yes,Yes,21,1997,6
0164-XAIRP,Female,,No,No,20,1992,5
5666-CYCYZ,Female,,No,No,17,1992,9
4011-ARPHK,Male,,No,No,16,2006,8
8182-PNAGI,Male,,No,No,28,1991,6
6365-HITVU,Female,,Yes,Yes,9,2003,8
7558-IMLMT,Male,,Yes,Yes,21,2010,12
9488-FYQAU,Female,,Yes,No,24,2009,2
3590-TCXTB,Male,,No,No,29,1986,4
6994-KERXL,Male,,No,No,3,1995,9
7957-RYHQD,Female,,No,No,28,1985,10
2180-DXNEG,Female,,No,No,18,2002,4
1960-UOTYM,Male,,Yes,Yes,13,2012,4
2740-JFBOK,Male,,No,No,26,2001,8
6500-JVEGC,Male,,No,No,8,1980,11
5515-AKOAJ,Female,,No,No,9,1998,10
8976-OQHGT,Female,,Yes,Yes,2,1993,10
5245-VDBUR,Female,,Yes,No,25,1993,1
6230-BSUXY,Female,,No,No,30,2008,2
8469-SNFFH,Male,,Yes,No,1,1992,12
2144-ESWKO,Male,,No,No,10,1997,3
1241-FPMOF,Male,,No,No,25,2009,7
9928-BZVLZ,Female,,No,No,4,1992,11
4114-QMKVN,Female,,Yes,Yes,25,1993,11
2775-SEFEE,Male,,No,Yes,20,1985,11
9003-CPATH,Male,,No,No,27,1989,3
1754-GKYPY,Male,,Yes,No,19,1985,9
5294-CDGWY,Male,,Yes,Yes,5,1998,12
7956-XQWGU,Male,,No,No,14,2009,3
1591-MQJTP,Male,,Yes,No,3,2006,8
5295-PCJOO,Male,,No,Yes,21,1991,12
2369-FEVNO,Male,,No,No,12,1984,10
9863-JZAIC,Male,,No,No,3,1980,2
7471-MQPOS,Male,,Yes,Yes,4,1983,5
7660-HDPJV,Female,,No,No,13,2009,7
5115-SQAAU,Female,,Yes,Yes,17,1985,10
9845-QOMAD,Male,,Yes,Yes,17,1996,7
7672-VFMXZ,Male,,Yes,No,27,1999,6
9739-JLPQJ,Female,,Yes,Yes,6,2010,12
9916-AYHTC,Male,,No,No,23,1995,2
3855-ONCAR,Female,,Yes,Yes,27,2012,6
1488-SYSFC,Male,,Yes,Yes,13,2010,12
7931-PXHFC,Male,,No,No,8,2001,5
3990-QYKBE,Male,,Yes,No,2,1996,9
0970-QXPXW,Female,,No,No,29,1989,12
3259-KNMRR,Male,,No,No,10,2001,1
6120-RJKLU,Female,,Yes,No,23,1996,11
9572-WUKSB,Male,,Yes,No,17,2008,7
5893-KCLGT,Female,,No,Yes,27,2011,3
0076-LVEPS,Male,,No,Yes,22,1992,3
3640-JQGJG,Male,,Yes,Yes,25,2003,8
4919-MOAVT,Male,,No,Yes,2,1996,5
1596-OQSPS,Female,,No,No,1,2004,11
